0.012247454	0.007991005	0.008366406	-0.0058859475	-0.03207834
0.29280853	0.42480955	-0.3549372	0.5363585	0.28666154
0.44385415	-0.4948187	-0.54633665	-0.40903154	0.5368461
0.4554084	-0.53589624	-0.5242382	-0.5149453	0.4117238
0.11844128	0.5869784	-0.17497234	0.56120276	0.12726857
0.08169665	0.16780226	-0.11123041	0.21616587	0.104477845
0.5180579	-0.64202774	-0.5739897	-0.5206419	0.53318536
0.54281104	-0.59818566	-0.56846327	-0.47632027	0.4500329
0.5588353	-0.5522564	-0.5243748	-0.49989346	0.5326423
0.063039646	0.29370508	-0.079247005	0.30676594	0.035317164
0.15043734	0.04873649	-0.13636388	0.114266135	0.12939781
0.15500003	0.13380599	-0.1429754	0.180223	0.09023122
-0.20625854	0.25076774	0.20153138	0.15831576	-0.19554293
-0.1615049	0.11056998	0.16193037	-0.013950872	-0.15652558
0.1341411	0.28285053	-0.1323213	0.29494134	0.20840375
0.06135955	0.12119306	-0.054946132	0.30526403	0.08970245
-0.05745996	-0.10420356	0.025559204	-0.0797017	0.06430395
-0.20308015	0.20845203	0.20665684	0.107663855	-0.22125825
0.077788495	0.006134177	-0.09390269	0.031622324	0.090806805
0.17446733	-0.06005512	-0.085582234	-0.05854877	0.15429518
-0.21010543	0.12764141	0.18788809	0.041445404	-0.20283203
-0.19061427	0.09671332	0.18682268	0.11993013	-0.16368082
0.15204759	0.38196215	-0.059954576	0.3645502	0.04016749
0.17894384	0.14339781	-0.17769782	0.22124419	0.14485055
-0.01756024	0.30785456	0.034722704	0.3579084	0.008046334
0.29787692	-0.03552766	-0.24678671	-0.05058721	0.22691202
-0.29533613	0.27460974	0.27817348	0.33775944	-0.21099928
0.13293204	-0.12669455	-0.14415812	-0.07273221	0.16701719
-0.24302965	0.033328574	0.2866637	-0.06567452	-0.19153234
0.16948219	-0.058367115	-0.11005591	0.05751356	0.14786284
-0.014710624	-0.07737997	-0.10437208	-0.06642871	0.121788785
-0.048665244	0.2659675	-0.05824536	0.27595553	0.046028107
0.12091725	0.18136086	-0.18767439	0.11020916	0.14877348
0.083592966	-0.18630005	0.052225333	-0.17311925	-0.0039824406
0.08572759	-0.07277056	-0.11731704	0.062380914	0.04798128
-0.1067235	-0.14361285	0.068698935	-0.03529263	-0.03654023
-0.2013933	0.048355006	0.15506443	0.14588477	-0.11890878
-0.3118646	0.09275717	0.34055245	0.02991252	-0.25441495
0.111706965	0.25668058	-0.09159114	0.23594281	0.08795923
0.024317782	0.28809586	-0.09491898	0.32088116	0.10305847
-0.11817075	0.08107309	0.1263575	0.15649799	-0.07913904
0.07518479	0.30084893	-0.13335598	0.30072704	0.11366663
0.23368502	-0.14039326	-0.19887903	-0.061313566	0.21954685
-0.08768894	0.16429293	0.0063433954	0.13461627	-0.032462545
0.099233545	0.08992147	-0.097917914	0.06822472	0.08820241
0.008441969	0.12548354	0.043012228	0.09436088	-0.079881236
0.13055393	0.24532162	-0.099671066	0.2385155	0.11851145
0.16517597	0.16051547	-0.11793707	0.2227257	0.140796
0.119038925	-0.020776777	-0.11428477	0.067644514	0.17748748
0.07574615	0.08137879	-0.1434525	0.21980007	0.10715299
0.24886619	-0.29014227	-0.2811414	-0.1980827	0.262041
0.107946195	0.099732496	-0.11754812	0.19953221	0.14414957
-0.12762702	-0.112160064	0.06009602	0.02904841	-0.05239656
-0.055968534	-0.068188176	0.08640119	-0.0563963	-0.07201219
-0.032157768	0.18681666	-0.030667482	0.14520547	0.027495185
0.12500967	0.20543845	-0.07643585	0.21342906	0.09292195
0.057834256	0.25495633	-0.1520003	0.24931136	0.09155241
0.104872674	0.1519832	-0.1383149	0.23978919	0.14151283
0.07046518	0.208518	-0.073111005	0.22875959	0.056692354
0.15184292	-0.0400015	-0.19668296	0.0619443	0.20094313
0.11687291	0.26557574	-0.082394615	0.2408042	0.11878159
0.14300738	0.0837692	-0.19625267	0.13942635	0.19316791
